galaxy,source,distance_mpc,model,n_points,k_params,chi2,dof,chi2_red,aic,bic,ups_disk,ups_bul,success,message,runtime_s,log10_r0_kpc,log10_r_s_kpc,log10_rho0_msun_kpc3,log10_rho_s_msun_kpc3
UGC05918,src/sidmkit/sparc_data/Rotmod_LTG/UGC05918_rotmod.dat,7.66,burkert,8,3,0.25846487050827627,5,0.051692974101655256,6.258464870508276,6.496789495547783,0.49965130055663687,,True,`ftol` termination condition is satisfied.,0.0009620189666748047,0.16906328675536225,,7.770143195026858,
UGC05986,src/sidmkit/sparc_data/Rotmod_LTG/UGC05986_rotmod.dat,8.63,nfw,15,3,71.74051251886999,12,5.978376043239166,77.74051251886999,79.86466312217662,0.6577053982165033,,True,`ftol` termination condition is satisfied.,0.002350330352783203,,1.5146147941674557,,6.334677189005758
UGC05986,src/sidmkit/sparc_data/Rotmod_LTG/UGC05986_rotmod.dat,8.63,burkert,15,3,11.958147458409071,12,0.9965122882007559,17.958147458409073,20.0822980617157,0.5004481372424069,,True,`ftol` termination condition is satisfied.,0.0012602806091308594,0.5210538967035131,,7.956611870733818,
UGC05999,src/sidmkit/sparc_data/Rotmod_LTG/UGC05999_rotmod.dat,47.7,nfw,5,3,7.49888723224494,2,3.74944361612247,13.49888723224494,12.32720096954724,0.48469799546098896,,True,`ftol` termination condition is satisfied.,0.0019197463989257812,,1.7882337696933979,,5.622636728104945
UGC05999,src/sidmkit/sparc_data/Rotmod_LTG/UGC05999_rotmod.dat,47.7,burkert,5,3,2.783967519310975,2,1.3919837596554876,8.783967519310975,7.612281256613276,0.48621767181468833,,True,`ftol` termination condition is satisfied.,0.0010406970977783203,0.8820298472838359,,7.092190935616282,
UGC06399,src/sidmkit/sparc_data/Rotmod_LTG/UGC06399_rotmod.dat,18.0,nfw,9,3,4.579873681470398,6,0.7633122802450664,10.5798736814704,11.171547413479058,0.5113966404344014,,True,`ftol` termination condition is satisfied.,0.0017292499542236328,,1.4250290072552718,,6.223808683443083
UGC06399,src/sidmkit/sparc_data/Rotmod_LTG/UGC06399_rotmod.dat,18.0,burkert,9,3,0.3298665925477018,6,0.054977765424616964,6.329866592547702,6.92154032455636,0.49898250471879385,,True,`ftol` termination condition is satisfied.,0.0008327960968017578,0.541990004579671,,7.661349475025882,
UGC06446,src/sidmkit/sparc_data/Rotmod_LTG/UGC06446_rotmod.dat,12.0,nfw,17,3,3.219370374656253,14,0.22995502676116095,9.219370374656254,11.719010406824903,0.5021758660849611,,True,`ftol` termination condition is satisfied.,0.0011434555053710938,,0.7341903444646932,,7.228215071091103
UGC06446,src/sidmkit/sparc_data/Rotmod_LTG/UGC06446_rotmod.dat,12.0,burkert,17,3,6.726634591186762,14,0.480473899370483,12.726634591186762,15.226274623355412,0.5094190468679834,,True,`ftol` termination condition is satisfied.,0.0011959075927734375,0.2923470264360462,,8.078701777441816,
UGC06614,src/sidmkit/sparc_data/Rotmod_LTG/UGC06614_rotmod.dat,88.7,nfw,13,4,3.191844428085574,9,0.3546493808983971,11.191844428085574,13.45164185793172,0.47166960309485284,0.5287725126783948,True,`ftol` termination condition is satisfied.,0.00220489501953125,,2.067978406219858,,5.557384194149158
UGC06614,src/sidmkit/sparc_data/Rotmod_LTG/UGC06614_rotmod.dat,88.7,burkert,13,4,0.9422849646648077,9,0.10469832940720086,8.942284964664807,11.202082394510954,0.4855765203291608,0.6176492765346533,True,`ftol` termination condition is satisfied.,0.0016179084777832031,1.3788163928652668,,6.737017830502683,
UGC06628,src/sidmkit/sparc_data/Rotmod_LTG/UGC06628_rotmod.dat,15.1,nfw,7,3,1.2733432287619957,4,0.3183358071904989,7.273343228761996,7.111073675927935,0.4901691670803969,,True,`ftol` termination condition is satisfied.,0.002190828323364258,,-0.22837875578316044,,8.058391518952154
UGC06628,src/sidmkit/sparc_data/Rotmod_LTG/UGC06628_rotmod.dat,15.1,burkert,7,3,1.1993743912864003,4,0.2998435978216001,7.1993743912864,7.03710483845234,0.48726895719020724,,True,`ftol` termination condition is satisfied.,0.0015666484832763672,-0.26602113334563393,,8.139510102952988,
UGC06667,src/sidmkit/sparc_data/Rotmod_LTG/UGC06667_rotmod.dat,18.0,nfw,9,3,9.146348210190101,6,1.524391368365017,15.146348210190101,15.73802194219876,0.5020694179985237,,True,`ftol` termination condition is satisfied.,0.0016736984252929688,,1.3022903204110914,,6.416607287607908
UGC06667,src/sidmkit/sparc_data/Rotmod_LTG/UGC06667_rotmod.dat,18.0,burkert,9,3,0.659493722300594,6,0.10991562038343233,6.659493722300594,7.251167454309252,0.49958360332161894,,True,`ftol` termination condition is satisfied.,0.0007979869842529297,0.4906893784045294,,7.7786711621368445,
UGC06786,src/sidmkit/sparc_data/Rotmod_LTG/UGC06786_rotmod.dat,29.3,nfw,45,4,28.657978845835874,41,0.698975093800875,36.65797884583587,43.884628804917156,0.32735953130031165,0.6043777373051544,True,`ftol` termination condition is satisfied.,0.001405954360961914,,1.0460438000265722,,7.480163262576079
UGC06786,src/sidmkit/sparc_data/Rotmod_LTG/UGC06786_rotmod.dat,29.3,burkert,45,4,90.48539335010615,41,2.2069608134172234,98.48539335010615,105.71204330918744,0.7433084173465333,0.9089808246328807,True,`ftol` termination condition is satisfied.,0.002652883529663086,0.9451612625976678,,7.626607637480987,
